date,log_return_pct
2013-07-17,9.777057433
2013-07-18,-1.020570543
2013-07-19,0.5454330476
2013-07-22,2.271374606
2013-07-23,0.2532932518
2013-07-24,-0.8517479083
2013-07-25,1.928700094
2013-07-26,4.198920686
2013-07-29,3.962860941
2013-07-30,-2.162563017
2013-07-31,1.909309355
2013-08-01,0.9417092502
2013-08-02,1.790942054
2013-08-05,4.726726602
2013-08-06,-1.763459567
2013-08-07,-5.732788406
2013-08-08,13.40117939
2013-08-09,-0.3132343986
2013-08-12,-3.742702865
2013-08-13,-1.331945964
2013-08-14,-4.262733218
2013-08-15,0.2214816517
2013-08-16,1.655166128
2013-08-19,2.02132706
2013-08-20,3.178751744
2013-08-21,-1.156886822
2013-08-22,6.061686402
2013-08-23,2.972574081
2013-08-26,1.46018889
2013-08-27,1.684669858
2013-08-28,-0.3355722942
2013-08-29,-0.2345788132
2013-08-30,1.754949371
2013-09-03,-0.0355091573
2013-09-04,0.9895210039
2013-09-05,-0.4052262035
2013-09-06,-1.757836892
2013-09-09,-3.827499966
2013-09-10,3.467505697
2013-09-11,-1.727896904
2013-09-12,0.8585860586
2013-09-13,0.3694747591
2013-09-16,0.6259815485
2013-09-17,-0.2100301395
2013-09-18,-0.006316748862
2013-09-19,6.802199675
2013-09-20,3.02838319
2013-09-23,-1.251045123
2013-09-24,0.671090829
2013-09-25,1.583409264
2013-09-26,1.819085438
2013-09-27,1.191191311
2013-09-30,1.285051644
2013-10-01,-0.1910086768
2013-10-02,-6.447479276
2013-10-03,-4.313608835
2013-10-04,4.330186672
2013-10-07,1.148755937
2013-10-08,-4.662653765
2013-10-09,-3.464869517
2013-10-10,2.429368795
2013-10-11,3.28158445
2013-10-14,0.5691677917
2013-10-15,2.321503366
2013-10-16,-0.2073470131
2013-10-17,-0.4143471372
2013-10-18,0.3276891854
2013-10-21,-6.069261058
2013-10-22,-0.6163199954
2013-10-23,-4.190286585
2013-10-24,5.124177346
2013-10-25,-2.035600173
2013-10-28,-4.091151553
2013-10-29,0.9843356904
2013-10-30,-3.244118885
2013-10-31,0.4511837107
2013-11-01,1.384021347
2013-11-04,7.728609396
2013-11-05,0.9144703289
2013-11-06,-15.67373111
2013-11-07,-7.833735623
2013-11-08,-1.310328934
2013-11-11,4.77711639
2013-11-12,-4.885910204
2013-11-13,0.6509945197
2013-11-14,-0.7969640445
2013-11-15,-1.574472324
2013-11-18,-10.80341987
2013-11-19,3.642756789
2013-11-20,-4.029671415
2013-11-21,0.8141157584
2013-11-22,-0.5914260709
2013-11-25,-0.4458763889
2013-11-26,-0.2821752974
2013-11-27,5.207286919
2013-11-29,0.2666982936
2013-12-02,-2.473386125
2013-12-03,15.30144946
2013-12-04,-4.055553129
2013-12-05,1.095101289
2013-12-06,-2.245999414
2013-12-09,3.040460475
2013-12-10,0.4154493721
2013-12-11,-1.802138259
2013-12-12,5.448208235
2013-12-13,0.1290958894
2013-12-16,0.1897832272
2013-12-17,3.009210066
2013-12-18,-2.98285159
2013-12-19,-5.030520339
2013-12-20,1.774950721
2013-12-23,0.2165352088
2013-12-24,5.330798245
2013-12-26,2.665755803
2013-12-27,-2.857141523
2013-12-30,0.8696824163
2013-12-31,-1.327317247
2014-01-02,-0.2196113763
2014-01-03,-0.3604076503
2014-01-06,-1.726840646
2014-01-07,1.592356483
2014-01-08,1.27729676
2014-01-09,-2.510096343
2014-01-10,-1.233775241
2014-01-13,-4.477700212
2014-01-14,14.61634773
2014-01-15,1.758191815
2014-01-16,4.082930577
2014-01-17,-0.5630843665
2014-01-21,3.848575785
2014-01-22,1.058166249
2014-01-23,1.633097451
2014-01-24,-3.87580103
2014-01-27,-2.893700247
2014-01-28,5.03554653
2014-01-29,-1.781670952
2014-01-30,4.250932211
2014-01-31,-0.7849055875
2014-02-03,-2.399147759
2014-02-04,0.9105304322
2014-02-05,-2.440730588
2014-02-06,2.244992244
2014-02-07,4.467329728
2014-02-10,5.237832469
2014-02-11,0.03052037259
2014-02-12,-0.663625265
2014-02-13,2.183147853
2014-02-14,-0.7042707439
2014-02-18,2.722287286
2014-02-19,-5.065014028
2014-02-20,8.096648041
2014-02-21,-0.1766096422
2014-02-24,3.768970105
2014-02-25,13.0538462
2014-02-26,1.996473498
2014-02-27,-0.1821813
2014-02-28,-3.108521014
2014-03-03,2.321397093
2014-03-04,1.693552243
2014-03-05,-0.8589223829
2014-03-06,0.1109571801
2014-03-07,-2.696945289
2014-03-10,-3.038886518
2014-03-11,-1.872637924
2014-03-12,2.975640799
2014-03-13,-1.543595997
2014-03-14,-2.910220196
2014-03-17,1.294994659
2014-03-18,2.556988055
2014-03-19,-1.765193003
2014-03-20,-0.3951138542
2014-03-21,-2.596523619
2014-03-24,-3.883937912
2014-03-25,0.122557379
2014-03-26,-3.452354223
2014-03-27,-2.68409252
2014-03-28,2.406895487
2014-03-31,-1.862843347
2014-04-01,4.005979662
2014-04-02,5.958015583
2014-04-03,-2.146273555
2014-04-04,-6.025534744
2014-04-07,-2.239334247
2014-04-08,3.754514749
2014-04-09,0.6799443389
2014-04-10,-6.052133922
2014-04-11,-0.2014854715
2014-04-14,-2.831705404
2014-04-15,-2.13299175
2014-04-16,2.646588045
2014-04-17,-0.4984528106
2014-04-21,3.110565204
2014-04-22,6.744798186
2014-04-23,-4.993654
2014-04-24,-0.06276309303
2014-04-25,-3.929778741
2014-04-28,-0.6725106586
2014-04-29,4.149518483
2014-04-30,0.4672027013
2014-05-01,-0.07651220238
2014-05-02,1.519230636
2014-05-05,2.666693697
2014-05-06,-4.40278614
2014-05-07,-2.903074439
2014-05-08,-11.99495282
2014-05-09,2.034430656
2014-05-12,1.313075852
2014-05-13,2.929545276
2014-05-14,0.2418723826
2014-05-15,-1.070391973
2014-05-16,1.562568784
2014-05-19,2.337260174
2014-05-20,-0.4039449475
2014-05-21,2.102924736
2014-05-22,2.68607971
2014-05-23,1.17401371
